pedido_id,data_pedido,horario_pedido,restaurante,categoria,cidade,valor_pedido,tempo_entrega_min,avaliacao,metodo_pagamento,status
1727,2026-06-16,23:02,Sushi Fortaleza,Sushi,Caucaia,83.17,15.0,5.0,Cartão de débito,Entregue
1728,2026-04-26,13:25,Sabor Nordestino,Brasileira,Maracanaú,27.64,19.0,3.0,Dinheiro,Entregue
1729,2026-06-13,22:19,Sabor Nordestino,Brasileira,Maracanaú,178.22,28.0,5.0,Pix,Entregue
1730,2026-03-02,16:35,Churrasco & Cia,Churrasco,Eusébio,107.21,27.0,1.0,Dinheiro,Entregue
1731,2026-06-15,13:30,Sabor Nordestino,Brasileira,Fortaleza,40.78,62.0,3.0,Cartão de débito,Entregue
1732,2026-06-21,14:26,Burger House,Hambúrguer,Maracanaú,52.65,25.0,3.0,Cartão de crédito,Entregue
1733,2026-03-15,14:34,Pizza Express,Pizza,Fortaleza,177.25,70.0,1.0,Cartão de crédito,Cancelado
1734,2026-01-17,22:49,Cantinho da Massa,Massas,Eusébio,38.14,43.0,3.0,Cartão de crédito,Entregue
1735,2026-05-17,17:32,Pizza Express,Pizza,Maracanaú,126.88,32.0,1.0,Pix,Entregue
1736,2026-04-01,12:24,Sushi Fortaleza,Sushi,Caucaia,136.05,54.0,1.0,Cartão de crédito,Entregue
1737,2026-03-29,12:33,Sushi Fortaleza,Sushi,Maracanaú,178.58,63.0,3.0,Cartão de crédito,Entregue
1738,2026-04-10,22:48,Tempero Cearense,Saudável,Fortaleza,149.16,64.0,4.0,Cartão de débito,Entregue
1739,2026-06-08,20:30,Pizza Express,Pizza,Eusébio,153.52,64.0,4.0,Dinheiro,Entregue
1740,2026-06-14,15:12,Sabor Nordestino,Brasileira,Fortaleza,92.47,15.0,5.0,Pix,Entregue
1741,2026-06-20,15:41,Churrasco & Cia,Churrasco,Maracanaú,139.96,15.0,3.0,Dinheiro,Entregue
1742,2026-01-25,19:33,Pizza Express,Pizza,Eusébio,95.75,50.0,5.0,Pix,Entregue
1743,2026-01-09,22:53,Churrasco & Cia,Churrasco,Eusébio,69.93,67.0,4.0,Pix,Entregue
1744,2026-01-28,10:19,Burger House,Hambúrguer,Caucaia,150.51,24.0,3.0,Pix,Entregue
1745,2026-01-20,18:23,Pizza Express,Pizza,Maracanaú,69.34,34.0,4.0,Cartão de crédito,Entregue
1746,2026-03-14,15:11,Pizza Express,Pizza,Eusébio,169.03,53.0,5.0,Cartão de crédito,Entregue
1747,2026-01-25,14:49,Churrasco & Cia,Churrasco,Caucaia,162.15,26.0,5.0,Cartão de débito,Entregue
1748,2026-01-21,13:03,Cantinho da Massa,Massas,Caucaia,154.63,50.0,5.0,Cartão de crédito,Entregue
1749,2026-05-21,19:55,Cantinho da Massa,Massas,Caucaia,36.07,40.0,1.0,Pix,Entregue
1750,2026-04-18,11:42,Churrasco & Cia,Churrasco,Caucaia,138.58,23.0,1.0,Cartão de crédito,Entregue
1751,2026-05-31,10:06,Açaí Tropical,Açaí,Fortaleza,95.08,38.0,4.0,Cartão de crédito,Entregue
1752,2026-06-01,18:57,Sushi Fortaleza,Sushi,Fortaleza,73.45,26.0,5.0,Cartão de crédito,Entregue
1753,2026-01-05,17:13,Burger House,Hambúrguer,Eusébio,138.06,67.0,5.0,Cartão de débito,Cancelado
1754,2026-01-02,20:33,Cantinho da Massa,Massas,Eusébio,98.82,30.0,1.0,Dinheiro,Entregue
1755,2026-06-20,16:12,Cantinho da Massa,Massas,Caucaia,41.79,52.0,4.0,Pix,Entregue
1756,2026-06-07,23:56,Pizza Express,Pizza,Maracanaú,60.8,53.0,4.0,Cartão de crédito,Cancelado
1757,2026-04-14,19:12,Cantinho da Massa,Massas,Eusébio,112.26,67.0,5.0,Cartão de crédito,Cancelado
1758,2026-03-05,12:45,Sabor Nordestino,Brasileira,Eusébio,179.7,62.0,1.0,Cartão de crédito,Entregue
1759,2026-02-04,13:17,Pizza Express,Pizza,Fortaleza,124.3,60.0,1.0,Cartão de crédito,Entregue
1760,2026-03-29,13:28,Burger House,Hambúrguer,Eusébio,135.89,65.0,1.0,Pix,Entregue
1761,2026-04-16,16:42,Cantinho da Massa,Massas,Maracanaú,126.1,69.0,2.0,Cartão de débito,Entregue
1762,2026-02-18,23:42,Sushi Fortaleza,Sushi,Maracanaú,98.23,32.0,4.0,Cartão de crédito,Entregue
1763,2026-04-21,17:10,Sabor Nordestino,Brasileira,Fortaleza,139.73,48.0,3.0,Cartão de débito,Entregue
1764,2026-03-15,12:18,Cantinho da Massa,Massas,Eusébio,88.18,15.0,4.0,Cartão de crédito,Entregue
1765,2026-03-31,14:41,Sushi Fortaleza,Sushi,Maracanaú,52.15,70.0,3.0,Dinheiro,Cancelado
1766,2026-03-11,12:30,Sushi Fortaleza,Sushi,Maracanaú,164.77,16.0,2.0,Dinheiro,Entregue
1767,2026-05-22,18:41,Burger House,Hambúrguer,Fortaleza,62.83,38.0,5.0,Pix,Entregue
1768,2026-03-11,23:42,Cantinho da Massa,Massas,Maracanaú,23.25,51.0,1.0,Cartão de débito,Entregue
1769,2026-03-06,22:15,Burger House,Hambúrguer,Maracanaú,176.39,15.0,2.0,Cartão de crédito,Entregue
1770,2026-06-26,22:35,Tempero Cearense,Saudável,Caucaia,20.23,27.0,2.0,Cartão de crédito,Entregue
1771,2026-04-19,14:44,Cantinho da Massa,Massas,Eusébio,120.62,57.0,5.0,Pix,Entregue
1772,2026-05-01,19:12,Sushi Fortaleza,Sushi,Caucaia,27.33,36.0,3.0,Dinheiro,Entregue
1773,2026-05-17,15:31,Sushi Fortaleza,Sushi,Maracanaú,173.2,16.0,1.0,Cartão de crédito,Entregue
1774,2026-02-05,13:26,Sabor Nordestino,Brasileira,Eusébio,94.73,49.0,1.0,Cartão de crédito,Entregue
1775,2026-05-21,17:45,Burger House,Hambúrguer,Eusébio,138.08,28.0,3.0,Cartão de crédito,Entregue
1776,2026-01-03,19:26,Pizza Express,Pizza,Caucaia,122.88,43.0,2.0,Cartão de crédito,Entregue
1777,2026-03-02,19:07,Pizza Express,Pizza,Caucaia,146.58,49.0,2.0,Cartão de crédito,Entregue
1778,2026-03-12,18:10,Sabor Nordestino,Brasileira,Maracanaú,150.73,28.0,4.0,Pix,Entregue
1779,2026-05-09,19:14,Cantinho da Massa,Massas,Fortaleza,88.34,37.0,3.0,Dinheiro,Entregue
1780,2026-02-12,10:47,Pizza Express,Pizza,Fortaleza,126.77,27.0,2.0,Cartão de débito,Entregue
1781,2026-01-12,21:11,Sushi Fortaleza,Sushi,Eusébio,51.62,33.0,4.0,Cartão de crédito,Entregue
1782,2026-02-27,19:08,Sabor Nordestino,Brasileira,Fortaleza,136.12,61.0,2.0,Pix,Entregue
1783,2026-03-18,23:43,Tempero Cearense,Saudável,Eusébio,130.07,68.0,2.0,Dinheiro,Entregue
1784,2026-02-13,15:02,Burger House,Hambúrguer,Maracanaú,37.36,63.0,2.0,Cartão de débito,Entregue
1785,2026-04-17,11:27,Sushi Fortaleza,Sushi,Eusébio,62.58,48.0,5.0,Pix,Entregue
1786,2026-02-10,23:38,Sushi Fortaleza,Sushi,Maracanaú,87.98,54.0,4.0,Pix,Entregue
1787,2026-06-05,13:59,Sabor Nordestino,Brasileira,Eusébio,84.93,39.0,5.0,Dinheiro,Entregue
1788,2026-05-29,11:50,Burger House,Hambúrguer,Fortaleza,56.76,59.0,5.0,Cartão de crédito,Entregue
1789,2026-04-12,20:37,Burger House,Hambúrguer,Fortaleza,102.87,49.0,2.0,Cartão de débito,Entregue
1790,2026-01-13,18:54,Pizza Express,Pizza,Eusébio,106.24,20.0,3.0,Cartão de crédito,Entregue
1791,2026-03-27,18:08,Burger House,Hambúrguer,Fortaleza,88.44,69.0,2.0,Cartão de débito,Entregue
1792,2026-02-26,21:40,Pizza Express,Pizza,Eusébio,119.97,19.0,4.0,Cartão de crédito,Entregue
1793,2026-03-24,17:10,Cantinho da Massa,Massas,Caucaia,24.79,63.0,1.0,Cartão de crédito,Entregue
1794,2026-06-26,10:55,Sabor Nordestino,Brasileira,Fortaleza,71.6,63.0,5.0,Cartão de crédito,Entregue
1795,2026-02-18,17:51,Pizza Express,Pizza,Maracanaú,145.38,49.0,3.0,Cartão de crédito,Entregue
1796,2026-06-04,10:46,Burger House,Hambúrguer,Caucaia,70.06,58.0,1.0,Pix,Entregue
1797,2026-03-08,12:05,Burger House,Hambúrguer,Maracanaú,65.95,48.0,1.0,Cartão de débito,Entregue
1798,2026-03-15,18:39,Sabor Nordestino,Brasileira,Caucaia,80.71,17.0,5.0,Dinheiro,Entregue
1799,2026-01-12,19:03,Sabor Nordestino,Brasileira,Caucaia,161.73,39.0,3.0,Pix,Entregue
1800,2026-05-13,14:33,Burger House,Hambúrguer,Maracanaú,80.44,22.0,2.0,Dinheiro,Entregue
1801,2026-03-10,18:14,Churrasco & Cia,Churrasco,Caucaia,125.81,38.0,3.0,Cartão de débito,Entregue
1802,2026-04-07,21:02,Sabor Nordestino,Brasileira,Maracanaú,28.49,28.0,2.0,Dinheiro,Entregue
1803,2026-06-07,18:29,Churrasco & Cia,Churrasco,Fortaleza,143.58,64.0,5.0,Cartão de débito,Entregue
1804,2026-01-16,14:51,Sabor Nordestino,Brasileira,Fortaleza,158.44,31.0,5.0,Cartão de crédito,Entregue
1805,2026-05-16,21:00,Cantinho da Massa,Massas,Caucaia,173.94,56.0,2.0,Dinheiro,Entregue
1806,2026-03-05,18:12,Tempero Cearense,Saudável,Eusébio,104.53,19.0,4.0,Pix,Entregue
1807,2026-06-22,11:09,Tempero Cearense,Saudável,Caucaia,136.16,48.0,5.0,Pix,Entregue
1808,2026-02-10,10:15,Tempero Cearense,Saudável,Eusébio,78.92,61.0,5.0,Dinheiro,Entregue
1809,2026-03-21,22:16,Pizza Express,Pizza,Maracanaú,159.75,67.0,4.0,Pix,Entregue
1810,2026-06-11,16:10,Churrasco & Cia,Churrasco,Caucaia,141.23,70.0,1.0,Cartão de débito,Entregue
1811,2026-02-28,21:43,Churrasco & Cia,Churrasco,Caucaia,106.96,26.0,3.0,Cartão de débito,Cancelado
1812,2026-01-06,20:05,Açaí Tropical,Açaí,Maracanaú,69.24,65.0,3.0,Pix,Entregue
1813,2026-05-16,18:58,Sabor Nordestino,Brasileira,Eusébio,136.92,38.0,2.0,Cartão de débito,Entregue
1814,2026-03-12,15:46,Burger House,Hambúrguer,Maracanaú,117.62,59.0,1.0,Pix,Entregue
1815,2026-06-25,20:03,Cantinho da Massa,Massas,Eusébio,52.74,28.0,2.0,Pix,Entregue
1816,2026-05-15,14:37,Churrasco & Cia,Churrasco,Fortaleza,83.16,29.0,2.0,Cartão de crédito,Entregue
1817,2026-06-03,17:33,Açaí Tropical,Açaí,Fortaleza,107.1,53.0,2.0,Cartão de débito,Entregue
1818,2026-06-11,20:12,Açaí Tropical,Açaí,Eusébio,41.55,56.0,3.0,Cartão de débito,Entregue
1819,2026-04-15,23:02,Pizza Express,Pizza,Fortaleza,166.9,54.0,5.0,Dinheiro,Entregue
1820,2026-03-25,16:06,Açaí Tropical,Açaí,Maracanaú,144.63,61.0,5.0,Cartão de crédito,Entregue
1821,2026-02-17,13:52,Sabor Nordestino,Brasileira,Fortaleza,113.77,36.0,4.0,Cartão de crédito,Entregue
1822,2026-06-02,18:59,Sabor Nordestino,Brasileira,Eusébio,130.14,36.0,4.0,Dinheiro,Entregue
1823,2026-03-14,23:38,Pizza Express,Pizza,Maracanaú,166.67,54.0,2.0,Dinheiro,Entregue
1824,2026-03-30,12:56,Sabor Nordestino,Brasileira,Fortaleza,69.8,19.0,1.0,Pix,Entregue
1825,2026-03-16,13:14,Tempero Cearense,Saudável,Maracanaú,74.87,16.0,5.0,Cartão de débito,Entregue
1826,2026-04-15,13:10,Burger House,Hambúrguer,Eusébio,117.05,47.0,2.0,Cartão de crédito,Entregue
1827,2026-03-12,15:21,Tempero Cearense,Saudável,Fortaleza,34.76,17.0,3.0,Cartão de débito,Entregue
1828,2026-04-15,21:02,Churrasco & Cia,Churrasco,Fortaleza,144.48,36.0,2.0,Dinheiro,Entregue
1829,2026-04-20,16:50,Sabor Nordestino,Brasileira,Fortaleza,38.64,23.0,4.0,Cartão de crédito,Entregue
1830,2026-02-19,23:03,Sushi Fortaleza,Sushi,Caucaia,82.49,53.0,1.0,Cartão de crédito,Entregue
1831,2026-06-25,17:04,Churrasco & Cia,Churrasco,Eusébio,35.99,26.0,2.0,Pix,Entregue
1832,2026-04-02,10:52,Tempero Cearense,Saudável,Eusébio,89.8,21.0,4.0,Dinheiro,Entregue
1833,2026-05-24,20:57,Burger House,Hambúrguer,Eusébio,177.43,68.0,3.0,Pix,Entregue
1834,2026-01-11,11:15,Cantinho da Massa,Massas,Fortaleza,147.01,43.0,2.0,Pix,Entregue
1835,2026-05-03,23:42,Burger House,Hambúrguer,Maracanaú,27.38,29.0,3.0,Cartão de crédito,Entregue
1836,2026-06-20,15:28,Sabor Nordestino,Brasileira,Fortaleza,101.18,51.0,5.0,Cartão de crédito,Entregue
1837,2026-03-15,19:11,Sabor Nordestino,Brasileira,Maracanaú,178.7,52.0,2.0,Dinheiro,Entregue
1838,2026-06-30,19:39,Tempero Cearense,Saudável,Maracanaú,159.13,57.0,3.0,Dinheiro,Entregue
1839,2026-05-14,14:09,Churrasco & Cia,Churrasco,Maracanaú,121.88,51.0,2.0,Cartão de débito,Entregue
1840,2026-01-27,14:01,Cantinho da Massa,Massas,Eusébio,172.53,27.0,1.0,Cartão de débito,Entregue
1841,2026-02-27,14:49,Burger House,Hambúrguer,Maracanaú,84.67,50.0,1.0,Dinheiro,Entregue
1842,2026-01-06,18:30,Burger House,Hambúrguer,Maracanaú,122.44,44.0,4.0,Cartão de crédito,Entregue
1843,2026-02-14,21:13,Cantinho da Massa,Massas,Eusébio,103.2,29.0,3.0,Pix,Entregue
1844,2026-05-14,12:42,Sabor Nordestino,Brasileira,Caucaia,152.48,37.0,4.0,Cartão de crédito,Cancelado
1845,2026-06-27,19:39,Tempero Cearense,Saudável,Caucaia,24.79,66.0,2.0,Dinheiro,Entregue
1846,2026-04-02,18:43,Burger House,Hambúrguer,Maracanaú,125.75,20.0,5.0,Dinheiro,Entregue
1847,2026-03-30,16:40,Pizza Express,Pizza,Eusébio,22.39,45.0,4.0,Cartão de crédito,Entregue
1848,2026-06-25,12:49,Sushi Fortaleza,Sushi,Caucaia,111.44,63.0,1.0,Pix,Entregue
1849,2026-03-10,16:34,Burger House,Hambúrguer,Eusébio,114.02,64.0,3.0,Pix,Entregue
1850,2026-01-11,23:01,Burger House,Hambúrguer,Maracanaú,140.37,15.0,1.0,Dinheiro,Entregue
1851,2026-04-10,11:03,Pizza Express,Pizza,Maracanaú,100.62,19.0,1.0,Cartão de débito,Entregue
1852,2026-03-27,23:52,Sabor Nordestino,Brasileira,Fortaleza,171.25,39.0,5.0,Cartão de crédito,Entregue
1853,2026-03-13,11:18,Pizza Express,Pizza,Caucaia,28.69,41.0,2.0,Cartão de débito,Entregue
1854,2026-04-24,20:26,Burger House,Hambúrguer,Fortaleza,136.8,29.0,3.0,Pix,Entregue
1855,2026-05-07,17:28,Cantinho da Massa,Massas,Maracanaú,45.97,60.0,4.0,Cartão de débito,Entregue
1856,2026-04-16,20:08,Burger House,Hambúrguer,Caucaia,23.11,66.0,1.0,Dinheiro,Entregue
1857,2026-05-02,16:59,Sabor Nordestino,Brasileira,Eusébio,110.47,53.0,1.0,Pix,Entregue
1858,2026-05-15,20:34,Cantinho da Massa,Massas,Fortaleza,175.25,27.0,2.0,Dinheiro,Entregue
1859,2026-02-03,15:22,Burger House,Hambúrguer,Eusébio,75.16,40.0,1.0,Dinheiro,Entregue
1860,2026-01-21,17:00,Sushi Fortaleza,Sushi,Eusébio,128.49,20.0,5.0,Cartão de débito,Entregue
1861,2026-01-29,13:48,Tempero Cearense,Saudável,Eusébio,152.03,57.0,3.0,Cartão de débito,Entregue
1862,2026-05-20,19:22,Tempero Cearense,Saudável,Fortaleza,50.46,43.0,1.0,Pix,Entregue
1863,2026-06-01,10:46,Burger House,Hambúrguer,Caucaia,27.65,70.0,4.0,Pix,Entregue
1864,2026-01-25,16:17,Cantinho da Massa,Massas,Fortaleza,57.84,28.0,3.0,Cartão de crédito,Entregue
1865,2026-05-17,11:59,Burger House,Hambúrguer,Maracanaú,138.55,46.0,5.0,Cartão de débito,Entregue
1866,2026-01-20,10:53,Burger House,Hambúrguer,Fortaleza,160.51,67.0,5.0,Cartão de débito,Entregue
1867,2026-02-19,14:33,Tempero Cearense,Saudável,Eusébio,111.6,36.0,4.0,Dinheiro,Entregue
1868,2026-04-20,23:52,Sushi Fortaleza,Sushi,Eusébio,160.26,69.0,5.0,Cartão de débito,Entregue
1869,2026-03-23,16:01,Churrasco & Cia,Churrasco,Eusébio,111.59,43.0,1.0,Dinheiro,Entregue
1870,2026-05-31,18:46,Tempero Cearense,Saudável,Maracanaú,128.92,22.0,4.0,Dinheiro,Entregue
1871,2026-04-14,23:31,Sushi Fortaleza,Sushi,Maracanaú,102.92,66.0,2.0,Cartão de crédito,Entregue
1872,2026-01-01,16:34,Burger House,Hambúrguer,Fortaleza,125.43,25.0,2.0,Cartão de débito,Entregue
1873,2026-03-25,20:10,Pizza Express,Pizza,Maracanaú,128.6,57.0,3.0,Cartão de crédito,Entregue
1874,2026-05-19,17:59,Pizza Express,Pizza,Caucaia,84.79,24.0,1.0,Cartão de débito,Entregue
1875,2026-05-27,12:20,Tempero Cearense,Saudável,Maracanaú,140.79,17.0,5.0,Pix,Entregue
1876,2026-06-09,19:34,Cantinho da Massa,Massas,Fortaleza,172.49,23.0,1.0,Pix,Entregue
1877,2026-06-04,21:46,Sushi Fortaleza,Sushi,Maracanaú,176.0,53.0,3.0,Pix,Entregue
1878,2026-03-18,19:21,Pizza Express,Pizza,Fortaleza,65.37,43.0,5.0,Dinheiro,Cancelado
1879,2026-01-10,21:41,Açaí Tropical,Açaí,Fortaleza,77.11,26.0,2.0,Dinheiro,Entregue
1880,2026-05-03,13:34,Burger House,Hambúrguer,Fortaleza,169.42,43.0,3.0,Dinheiro,Entregue
1881,2026-06-07,11:46,Açaí Tropical,Açaí,Maracanaú,117.67,46.0,4.0,Cartão de débito,Entregue
1882,2026-05-28,16:32,Açaí Tropical,Açaí,Eusébio,153.93,23.0,3.0,Cartão de débito,Entregue
1883,2026-01-10,22:41,Churrasco & Cia,Churrasco,Fortaleza,83.77,26.0,2.0,Pix,Entregue
1884,2026-03-10,10:42,Churrasco & Cia,Churrasco,Maracanaú,80.95,54.0,3.0,Dinheiro,Entregue
1885,2026-01-08,20:07,Burger House,Hambúrguer,Caucaia,163.96,26.0,3.0,Pix,Entregue
1886,2026-02-16,18:25,Açaí Tropical,Açaí,Maracanaú,51.38,37.0,5.0,Pix,Entregue
1887,2026-03-05,20:08,Cantinho da Massa,Massas,Maracanaú,152.85,29.0,2.0,Cartão de crédito,Entregue
1888,2026-02-12,14:05,Churrasco & Cia,Churrasco,Eusébio,105.29,36.0,4.0,Cartão de débito,Entregue
1889,2026-03-29,16:10,Burger House,Hambúrguer,Maracanaú,171.37,29.0,2.0,Pix,Entregue
1890,2026-06-25,15:06,Sushi Fortaleza,Sushi,Fortaleza,109.59,40.0,3.0,Pix,Entregue
1891,2026-06-15,17:33,Cantinho da Massa,Massas,Maracanaú,171.93,50.0,3.0,Cartão de crédito,Entregue
1892,2026-05-05,22:43,Cantinho da Massa,Massas,Caucaia,55.87,27.0,3.0,Cartão de crédito,Entregue
1893,2026-05-12,23:36,Pizza Express,Pizza,Fortaleza,166.22,53.0,4.0,Cartão de débito,Entregue
1894,2026-05-14,23:45,Churrasco & Cia,Churrasco,Eusébio,63.06,17.0,1.0,Pix,Entregue
1895,2026-03-20,11:20,Cantinho da Massa,Massas,Maracanaú,37.2,67.0,3.0,Cartão de débito,Entregue
1896,2026-02-14,15:39,Sushi Fortaleza,Sushi,Maracanaú,96.14,69.0,5.0,Cartão de crédito,Entregue
1897,2026-04-20,17:54,Churrasco & Cia,Churrasco,Fortaleza,22.57,54.0,3.0,Cartão de débito,Entregue
1898,2026-06-14,22:06,Cantinho da Massa,Massas,Fortaleza,25.63,37.0,2.0,Dinheiro,Entregue
1899,2026-05-16,11:44,Açaí Tropical,Açaí,Fortaleza,116.81,68.0,2.0,Dinheiro,Entregue
1900,2026-04-03,12:15,Churrasco & Cia,Churrasco,Maracanaú,46.05,23.0,3.0,Dinheiro,Entregue
1901,2026-03-25,23:49,Tempero Cearense,Saudável,Maracanaú,106.23,32.0,3.0,Cartão de débito,Entregue
1902,2026-06-30,15:32,Churrasco & Cia,Churrasco,Caucaia,106.62,36.0,5.0,Dinheiro,Cancelado
1903,2026-03-23,22:45,Cantinho da Massa,Massas,Eusébio,100.32,34.0,5.0,Cartão de crédito,Cancelado
1904,2026-06-27,16:21,Sabor Nordestino,Brasileira,Eusébio,169.21,15.0,1.0,Cartão de crédito,Entregue
1905,2026-03-20,15:40,Sushi Fortaleza,Sushi,Eusébio,31.64,30.0,2.0,Cartão de crédito,Entregue
1906,2026-03-23,11:13,Sabor Nordestino,Brasileira,Caucaia,74.39,17.0,5.0,Cartão de débito,Entregue
1907,2026-04-19,18:47,Burger House,Hambúrguer,Fortaleza,65.43,33.0,5.0,Dinheiro,Entregue
1908,2026-06-08,21:31,Burger House,Hambúrguer,Maracanaú,174.1,59.0,2.0,Dinheiro,Entregue
1909,2026-06-13,22:28,Cantinho da Massa,Massas,Maracanaú,43.95,15.0,2.0,Pix,Entregue
1910,2026-06-30,12:58,Churrasco & Cia,Churrasco,Caucaia,53.46,19.0,5.0,Cartão de débito,Entregue
1911,2026-02-14,21:34,Pizza Express,Pizza,Eusébio,50.47,19.0,2.0,Cartão de débito,Entregue
1912,2026-06-15,10:40,Cantinho da Massa,Massas,Fortaleza,29.44,62.0,1.0,Cartão de crédito,Entregue
1913,2026-04-17,14:31,Burger House,Hambúrguer,Eusébio,134.81,44.0,3.0,Cartão de crédito,Entregue
1914,2026-05-01,16:33,Pizza Express,Pizza,Maracanaú,48.31,26.0,3.0,Dinheiro,Entregue
1915,2026-03-08,21:23,Cantinho da Massa,Massas,Maracanaú,41.71,24.0,5.0,Cartão de crédito,Entregue
1916,2026-06-08,11:32,Açaí Tropical,Açaí,Maracanaú,163.94,50.0,2.0,Cartão de crédito,Entregue
1917,2026-05-21,23:11,Açaí Tropical,Açaí,Fortaleza,123.27,26.0,1.0,Dinheiro,Entregue
1918,2026-02-20,17:50,Sushi Fortaleza,Sushi,Eusébio,173.07,16.0,3.0,Cartão de débito,Entregue
1919,2026-05-28,19:58,Sushi Fortaleza,Sushi,Maracanaú,161.05,21.0,4.0,Pix,Entregue
1920,2026-05-30,11:40,Cantinho da Massa,Massas,Eusébio,108.5,24.0,2.0,Cartão de débito,Entregue
1921,2026-04-04,21:15,Sushi Fortaleza,Sushi,Caucaia,108.95,34.0,3.0,Dinheiro,Entregue
1922,2026-06-15,17:47,Açaí Tropical,Açaí,Eusébio,45.85,40.0,3.0,Cartão de débito,Entregue
1923,2026-05-27,15:16,Cantinho da Massa,Massas,Maracanaú,117.79,61.0,1.0,Cartão de débito,Entregue
1924,2026-06-04,23:54,Açaí Tropical,Açaí,Fortaleza,49.89,26.0,4.0,Cartão de crédito,Entregue
1925,2026-03-26,13:42,Açaí Tropical,Açaí,Maracanaú,135.0,28.0,4.0,Pix,Entregue
1926,2026-05-23,18:15,Burger House,Hambúrguer,Eusébio,24.49,58.0,1.0,Cartão de débito,Entregue
1927,2026-04-12,21:50,Sabor Nordestino,Brasileira,Eusébio,47.72,17.0,3.0,Dinheiro,Entregue
1928,2026-06-25,17:33,Açaí Tropical,Açaí,Caucaia,129.38,59.0,3.0,Pix,Entregue
1929,2026-06-13,18:25,Sabor Nordestino,Brasileira,Fortaleza,52.32,32.0,3.0,Cartão de débito,Entregue
1930,2026-06-15,11:52,Churrasco & Cia,Churrasco,Fortaleza,93.63,37.0,2.0,Cartão de débito,Entregue
1931,2026-05-27,23:05,Sabor Nordestino,Brasileira,Eusébio,122.87,25.0,5.0,Pix,Entregue
1932,2026-01-24,14:12,Açaí Tropical,Açaí,Caucaia,124.6,62.0,5.0,Cartão de débito,Entregue
1933,2026-02-20,10:36,Tempero Cearense,Saudável,Maracanaú,33.22,58.0,5.0,Dinheiro,Entregue
1934,2026-01-30,12:25,Sabor Nordestino,Brasileira,Eusébio,137.08,22.0,2.0,Cartão de débito,Entregue
1935,2026-06-25,21:29,Tempero Cearense,Saudável,Maracanaú,140.43,23.0,1.0,Cartão de crédito,Entregue
1936,2026-06-22,11:07,Pizza Express,Pizza,Maracanaú,84.43,23.0,2.0,Cartão de crédito,Entregue
1937,2026-01-09,17:08,Churrasco & Cia,Churrasco,Maracanaú,169.18,27.0,5.0,Cartão de débito,Entregue
1938,2026-05-27,13:27,Tempero Cearense,Saudável,Caucaia,53.34,15.0,2.0,Dinheiro,Entregue
1939,2026-06-20,22:19,Pizza Express,Pizza,Eusébio,142.3,33.0,2.0,Cartão de crédito,Entregue
1940,2026-01-06,22:35,Tempero Cearense,Saudável,Eusébio,167.51,70.0,1.0,Pix,Cancelado
1941,2026-02-08,19:18,Tempero Cearense,Saudável,Eusébio,22.74,67.0,5.0,Cartão de débito,Entregue
1942,2026-04-04,15:46,Tempero Cearense,Saudável,Fortaleza,149.67,62.0,1.0,Cartão de débito,Entregue
1943,2026-05-26,19:22,Burger House,Hambúrguer,Maracanaú,151.76,64.0,1.0,Cartão de débito,Cancelado
1944,2026-01-31,12:17,Sushi Fortaleza,Sushi,Maracanaú,169.63,50.0,3.0,Pix,Entregue
1945,2026-02-03,13:54,Sabor Nordestino,Brasileira,Caucaia,170.64,62.0,2.0,Cartão de crédito,Entregue
1946,2026-05-04,10:27,Pizza Express,Pizza,Caucaia,118.28,45.0,2.0,Dinheiro,Entregue
1947,2026-02-12,19:39,Sabor Nordestino,Brasileira,Maracanaú,135.01,20.0,4.0,Dinheiro,Entregue
1948,2026-01-06,16:14,Burger House,Hambúrguer,Eusébio,157.6,48.0,1.0,Pix,Entregue
1949,2026-02-10,23:56,Sabor Nordestino,Brasileira,Eusébio,132.19,70.0,3.0,Cartão de crédito,Entregue
1950,2026-02-01,10:39,Churrasco & Cia,Churrasco,Maracanaú,173.05,51.0,4.0,Pix,Entregue
1951,2026-03-20,19:04,Churrasco & Cia,Churrasco,Maracanaú,114.42,64.0,3.0,Pix,Entregue
1952,2026-02-14,13:16,Açaí Tropical,Açaí,Fortaleza,41.9,66.0,3.0,Dinheiro,Entregue
1953,2026-01-29,10:35,Sabor Nordestino,Brasileira,Fortaleza,147.56,47.0,1.0,Cartão de crédito,Entregue
1954,2026-04-16,18:14,Pizza Express,Pizza,Maracanaú,83.78,63.0,1.0,Dinheiro,Entregue
1955,2026-05-13,10:34,Sabor Nordestino,Brasileira,Fortaleza,149.97,57.0,3.0,Dinheiro,Entregue
1956,2026-06-01,10:55,Pizza Express,Pizza,Caucaia,132.69,44.0,1.0,Cartão de débito,Entregue
1957,2026-04-15,17:06,Sushi Fortaleza,Sushi,Fortaleza,93.91,29.0,3.0,Cartão de crédito,Cancelado
1958,2026-03-15,15:33,Cantinho da Massa,Massas,Maracanaú,68.04,66.0,4.0,Cartão de débito,Entregue
1959,2026-02-20,10:01,Tempero Cearense,Saudável,Eusébio,75.83,70.0,5.0,Pix,Entregue
1960,2026-06-30,16:38,Cantinho da Massa,Massas,Maracanaú,24.75,22.0,5.0,Cartão de crédito,Entregue
1961,2026-06-21,22:55,Sushi Fortaleza,Sushi,Maracanaú,45.05,66.0,4.0,Pix,Entregue
